Name;Radio Call Sign (RC);Location date;Latitude;Longitude;Heading;Speed (kt)
DON JORGE (ART);CA2250;18/12/2022 19:22:00;-44.799722;-73.729167;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 19:37:00;-44.799722;-73.729167;244.0;0.09 kt
DON JORGE (ART);CA2250;18/12/2022 19:52:00;-44.799722;-73.729167;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 20:07:00;-44.799722;-73.729167;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 20:22:00;-44.799722;-73.729167;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 20:37:00;-44.800278;-73.728611;140.0;2.89 kt
DON JORGE (ART);CA2250;18/12/2022 20:52:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 21:07:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 21:22:00;-44.801944;-73.730278;359.0;0.09 kt
DON JORGE (ART);CA2250;18/12/2022 21:37:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 21:52:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 22:07:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 22:22:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 22:37:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 22:52:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 23:07:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 23:22:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;18/12/2022 23:37:00;-44.801944;-73.730278;341.0;0.09 kt
DON JORGE (ART);CA2250;18/12/2022 23:52:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 00:07:00;-44.801944;-73.730278;59.0;0.09 kt
DON JORGE (ART);CA2250;19/12/2022 00:22:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 00:37:00;-44.801944;-73.730278;350.0;0.09 kt
DON JORGE (ART);CA2250;19/12/2022 00:52:00;-44.801944;-73.730278;350.0;0.09 kt
DON JORGE (ART);CA2250;19/12/2022 01:07:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 01:22:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 01:37:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 01:52:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 02:07:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 02:22:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 02:37:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 02:52:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 03:07:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 03:22:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 03:37:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 03:52:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 04:07:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 04:22:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 04:37:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 04:52:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 05:07:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 05:22:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 05:37:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 05:52:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 06:07:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 06:22:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 06:37:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 06:52:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 07:07:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 07:22:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 07:37:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 07:52:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 08:07:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 08:22:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 08:37:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 08:52:00;-44.801944;-73.730278;155.0;0.09 kt
DON JORGE (ART);CA2250;19/12/2022 09:07:00;-44.801944;-73.730278;126.0;0.09 kt
DON JORGE (ART);CA2250;19/12/2022 09:22:00;-44.801944;-73.730278;24.0;0.19 kt
DON JORGE (ART);CA2250;19/12/2022 09:37:00;-44.801944;-73.730278;48.0;0.09 kt
DON JORGE (ART);CA2250;19/12/2022 09:52:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 10:07:00;-44.801944;-73.730278;0.0;0.00 kt
DON JORGE (ART);CA2250;19/12/2022 10:22:00;-44.801944;-73.730278;237.0;0.09 kt
DON JORGE (ART);CA2250;19/12/2022 10:37:00;-44.801944;-73.730278;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 11:03:05;-42.3342;-73.5039;280.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 10:48:04;-42.3342;-73.5039;156.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 11:18:05;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 11:33:05;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 11:48:04;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 12:03:03;-42.3342;-73.5039;290.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 12:18:05;-42.3342;-73.5039;151.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 12:33:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 12:48:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 13:03:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 13:18:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 13:33:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 13:48:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 14:03:03;-42.3342;-73.5039;81.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 14:18:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 14:33:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 14:48:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 15:03:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 15:18:03;-42.3343;-73.5039;125.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 15:33:03;-42.3343;-73.5038;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 15:48:03;-42.3343;-73.5038;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 16:03:03;-42.3343;-73.5038;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 16:18:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 16:33:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 16:48:03;-42.3343;-73.5039;316.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 17:03:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 17:18:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 17:33:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 17:48:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 18:03:03;-42.3343;-73.5039;75.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 18:18:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 18:33:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 18:48:05;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 19:03:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 19:18:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 19:33:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 19:48:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 20:03:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 20:18:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 20:33:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 20:48:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 21:03:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 21:18:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 21:33:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 21:48:04;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 22:03:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 22:18:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 22:33:03;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 22:48:03;-42.3342;-73.5039;256.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 23:03:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 23:18:03;-42.3342;-73.5039;115.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 23:33:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;18/12/2022 23:48:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 00:03:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 00:18:03;-42.3342;-73.5039;335.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 00:33:04;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 00:48:04;-42.3342;-73.5039;144.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 01:03:04;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 01:18:04;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 01:33:04;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 01:48:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 02:03:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 02:18:03;-42.3343;-73.5039;68.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 02:33:04;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 02:48:05;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 03:03:05;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 03:18:04;-42.3343;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 03:33:05;-42.3342;-73.5039;332.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 03:48:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 04:03:05;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 04:18:04;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 04:33:03;-42.3342;-73.5039;286.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 04:48:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 05:03:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 05:18:04;-42.3342;-73.5039;165.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 05:33:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 05:48:03;-42.3342;-73.5039;348.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 06:03:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 06:18:04;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 06:33:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 06:48:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 07:03:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 07:18:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 07:33:03;-42.3342;-73.5038;73.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 07:48:04;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 08:03:05;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 08:18:03;-42.3342;-73.5038;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 08:33:04;-42.3342;-73.5038;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 08:48:05;-42.3342;-73.5038;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 09:03:03;-42.3342;-73.5038;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 09:18:03;-42.3342;-73.5039;308.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 09:33:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 09:48:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 10:03:03;-42.3342;-73.5039;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 10:18:04;-42.3342;-73.5038;0.0;0.00 kt
MARIANA B (ART);CB9391;19/12/2022 10:33:05;-42.3342;-73.5039;0.0;0.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 10:50:01;-43.6359;-75.2027;352.0;0.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 11:05:01;-43.4008;-73.6338;239.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 11:20:01;-43.4173;-73.6519;239.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 11:35:01;-43.4339;-73.671;224.0;5.50 kt
ALAN MATIAS (ART);CA4271;18/12/2022 11:50:01;-43.451;-73.6898;227.0;4.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 12:05:01;-43.4688;-73.7097;224.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 12:20:01;-43.4868;-73.7312;214.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 12:35:01;-43.5054;-73.7523;227.0;4.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 12:50:01;-43.5111;-73.7801;268.0;5.50 kt
ALAN MATIAS (ART);CA4271;18/12/2022 13:05:01;-43.5118;-73.8146;258.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 13:20:01;-43.5125;-73.849;268.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 13:35:01;-43.5138;-73.8837;259.0;6.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 13:50:01;-43.5175;-73.9182;266.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 14:05:01;-43.5249;-73.9524;255.0;6.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 14:20:01;-43.5294;-73.9885;252.0;4.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 14:35:01;-43.5325;-73.9953;229.0;0.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 14:50:01;-43.5351;-73.9991;248.0;0.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 15:05:01;-43.5377;-74.0034;249.0;0.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 15:20:01;-43.5404;-74.0077;253.0;0.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 15:35:01;-43.5447;-74.0269;246.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 15:50:01;-43.5512;-74.0644;265.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 16:05:01;-43.5547;-74.1004;260.0;6.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 16:20:01;-43.557;-74.1355;256.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 16:35:01;-43.5615;-74.1703;262.0;6.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 16:50:01;-43.5641;-74.2063;271.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 17:05:01;-43.5665;-74.2423;258.0;6.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 17:20:01;-43.5678;-74.2785;260.0;6.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 17:35:01;-43.5736;-74.3164;259.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 17:50:01;-43.5781;-74.356;264.0;6.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 18:05:01;-43.5841;-74.3932;243.0;6.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 18:20:01;-43.5938;-74.4267;247.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 18:35:01;-43.6028;-74.4591;236.0;6.49 kt
ALAN MATIAS (ART);CA4271;18/12/2022 18:50:01;-43.6124;-74.492;251.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 19:05:01;-43.6199;-74.5264;250.0;6.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 19:20:01;-43.6293;-74.5519;230.0;2.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 19:35:01;-43.6274;-74.5481;294.0;0.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 19:50:01;-43.6294;-74.551;47.0;0.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 20:05:01;-43.6402;-74.5716;246.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 20:20:01;-43.6511;-74.5993;233.0;4.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 20:35:01;-43.6632;-74.6276;241.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 20:50:01;-43.6741;-74.6558;255.0;4.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 21:05:01;-43.6854;-74.6836;233.0;4.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 21:20:01;-43.6961;-74.7104;254.0;4.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 21:35:01;-43.6982;-74.7379;275.0;2.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 21:50:01;-43.6964;-74.7616;275.0;4.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 22:05:01;-43.6963;-74.7892;291.0;4.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 22:20:01;-43.6945;-74.8178;246.0;4.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 22:35:01;-43.6944;-74.8469;259.0;5.50 kt
ALAN MATIAS (ART);CA4271;18/12/2022 22:50:01;-43.6949;-74.8775;271.0;6.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 23:05:01;-43.6942;-74.9077;269.0;6.00 kt
ALAN MATIAS (ART);CA4271;18/12/2022 23:20:01;-43.6926;-74.9383;266.0;4.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 23:35:01;-43.6936;-74.9696;261.0;4.99 kt
ALAN MATIAS (ART);CA4271;18/12/2022 23:50:01;-43.6911;-75.0015;288.0;6.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 00:05:01;-43.6897;-75.0327;245.0;6.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 00:20:01;-43.6946;-75.0631;251.0;6.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 00:35:01;-43.694;-75.0934;271.0;6.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 00:50:01;-43.6912;-75.1234;278.0;4.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 01:05:01;-43.691;-75.1358;254.0;4.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 01:20:01;-43.678;-75.1354;23.0;4.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 01:35:01;-43.6823;-75.1581;325.0;4.50 kt
ALAN MATIAS (ART);CA4271;19/12/2022 01:50:01;-43.665;-75.1789;317.0;6.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 02:05:01;-43.6578;-75.2027;241.0;6.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 02:20:01;-43.6406;-75.2031;273.0;4.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 02:35:01;-43.6422;-75.2121;287.0;0.50 kt
ALAN MATIAS (ART);CA4271;19/12/2022 02:50:01;-43.6408;-75.2116;226.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 03:05:01;-43.6393;-75.2111;330.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 03:20:01;-43.6377;-75.2106;54.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 03:35:01;-43.6361;-75.21;335.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 03:50:01;-43.6345;-75.2093;37.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 04:05:01;-43.6328;-75.2084;359.0;2.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 04:20:01;-43.6309;-75.2078;316.0;2.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 04:35:01;-43.629;-75.2074;333.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 04:50:01;-43.6269;-75.2069;342.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 05:05:01;-43.6247;-75.2066;190.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 05:20:01;-43.6224;-75.206;13.0;0.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 05:35:01;-43.62;-75.2056;189.0;2.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 05:50:01;-43.6174;-75.205;17.0;2.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 06:05:01;-43.6148;-75.2044;34.0;2.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 06:20:01;-43.6121;-75.2038;354.0;2.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 06:35:01;-43.6092;-75.2032;5.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 06:50:01;-43.6061;-75.2029;304.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 07:05:01;-43.6027;-75.2029;355.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 07:20:01;-43.5992;-75.203;345.0;1.49 kt
ALAN MATIAS (ART);CA4271;19/12/2022 07:35:01;-43.5959;-75.2034;343.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 07:50:01;-43.5926;-75.2041;17.0;2.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 08:05:01;-43.5892;-75.2047;313.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 08:20:01;-43.5858;-75.2053;345.0;2.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 08:35:01;-43.5825;-75.2058;2.0;4.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 08:50:01;-43.5791;-75.2064;309.0;0.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 09:05:01;-43.5814;-75.206;177.0;4.99 kt
ALAN MATIAS (ART);CA4271;19/12/2022 09:20:01;-43.6001;-75.2057;131.0;4.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 09:35:01;-43.6207;-75.2041;181.0;6.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 09:50:01;-43.6408;-75.2019;332.0;2.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 10:05:01;-43.6366;-75.2032;25.0;1.49 kt
ALAN MATIAS (ART);CA4271;19/12/2022 10:20:01;-43.6407;-75.2009;223.0;2.00 kt
ALAN MATIAS (ART);CA4271;19/12/2022 10:35:01;-43.6396;-75.2007;359.0;2.00 kt
OSFRAMA (ART);CA5559;18/12/2022 11:14:01;-39.3851;-73.2261;221.0;4.99 kt
OSFRAMA (ART);CA5559;18/12/2022 11:29:01;-39.3863;-73.2284;336.0;0.00 kt
OSFRAMA (ART);CA5559;18/12/2022 11:44:01;-39.3863;-73.2285;150.0;0.00 kt
OSFRAMA (ART);CA5559;18/12/2022 11:59:01;-39.3865;-73.2287;204.0;0.99 kt
OSFRAMA (ART);CA5559;18/12/2022 12:14:01;-39.3865;-73.2286;165.0;0.00 kt
OSFRAMA (ART);CA5559;18/12/2022 12:29:01;-39.3864;-73.2286;149.0;0.00 kt
OSFRAMA (ART);CA5559;18/12/2022 12:44:01;-39.3864;-73.2287;25.0;0.00 kt
OSFRAMA (ART);CA5559;18/12/2022 12:59:01;-39.3864;-73.2285;13.0;0.00 kt
OSFRAMA (ART);CA5559;18/12/2022 13:14:01;-39.3863;-73.2284;2.0;0.00 kt
OSFRAMA (ART);CA5559;18/12/2022 13:29:01;-39.3865;-73.2286;23.0;0.00 kt
OSFRAMA (ART);CA5559;18/12/2022 13:44:01;-39.3863;-73.2291;35.0;0.00 kt
OSFRAMA (ART);CA5559;18/12/2022 13:59:01;-39.3861;-73.229;145.0;0.00 kt
OSFRAMA (ART);CA5559;18/12/2022 14:14:01;-39.386;-73.229;10.0;0.50 kt
OSFRAMA (ART);CA5559;18/12/2022 14:29:01;-39.386;-73.2288;121.0;0.50 kt
